thscode,name,industry,pool,score,verdict,roe,gross_margin,net_margin,ocf_to_ni,debt_ratio,revenue_yoy,net_profit_yoy,pe_ttm,pb_mrq,market_cap_yi,price,change_pct,red_flags,yellow_flags,green_highlights,reason,high_leverage_note
002706.SZ,良信股份,电网设备,exclude,3,RED,0.0629,0.292228,0.05961,0.85038157,0.276978,0.05820288,-0.1502657,65.069348,2.664811,112.4248145,10.01,0.2,,ROE 6.3%，低于 10% 良好线;PE(TTM) 65.1 > 40 且无 20%+ 高增长支撑，估值偏贵;净利同比 -15.0%，利润下滑,资产负债率仅 27.7%，财务结构稳健,RED（红牌≥2 或综合分<4.5）,
002708.SZ,光洋股份,汽车零部件,exclude,0,RED,0.06,0.169988,0.032423,0.38695563,0.5542320000000001,0.17613502,0.9795272300000001,61.751381,3.756082,66.4399797,11.82,4.6,经营现金流/净利润仅 0.39，低于 0.5（严重盈利质量隐患）,ROE 6.0%，低于 10% 良好线;毛利率 17.0%，低于 20%（弱护城河风险）;净利率 3.2%，低于 5%，价格敏感度高;资产负债率 55.4%，超过 50%，杠杆偏高;PE(TTM) 61.8 > 40 且无 20%+ 高增长支撑，估值偏贵,营收增长 17.6%，强成长;净利增长 98.0%，利润增长强劲,RED（红牌≥2 或综合分<4.5）,
002709.SZ,天赐材料,电池,watch,5.6,YELLOW,0.09789999999999999,0.222413,0.080732,0.86807244,0.330176,0.33004449999999996,1.81428899,28.067782,4.216761,804.62032036,39.47,1.7,,ROE 9.8%，低于 10% 良好线,营收增长 33.0%，强成长;净利增长 181.4%，利润增长强劲,,
002713.SZ,东易日盛,装修装饰Ⅱ,exclude,0,RED,-0.0325,0.381079,0.051082,-1.7624314799999998,0.59917,-0.46653274000000006,1.03111401,255.764206,11.28385,97.99473395,10.3,1.48,ROE 仅 -3.3%，低于 5% 资本回报红线;经营现金流/净利润仅 -1.76，低于 0.5（严重盈利质量隐患）;营收同比下降 -46.7%，大幅萎缩,资产负债率 59.9%，超过 50%，杠杆偏高;PE(TTM) 255.8 > 40 且无 20%+ 高增长支撑，估值偏贵,净利增长 103.1%，利润增长强劲,RED（红牌≥2 或综合分<4.5）,
002714.SZ,牧原股份,养殖业,watch,5.3,YELLOW,0.2057,0.178181,0.109694,1.94075018,0.541508,0.04493087,-0.13390383,23.190069,2.629431,2268.21018498,39.29,-2.14,,毛利率 17.8%，低于 20%（弱护城河风险）;资产负债率 54.2%，超过 50%，杠杆偏高;净利同比 -13.4%，利润下滑,高 ROE 20.6%，显示强护城河;经营现金流/净利润 1.94，高含金量利润,,
002716.SZ,湖南白银,贵金属,exclude,4.1,RED,0.0992,0.066291,0.027336,1.92447599,0.480109,0.49698838,1.0038343299999999,53.718117,6.188578,251.25488949,8.9,-1.77,,ROE 9.9%，低于 10% 良好线;毛利率 6.6%，低于 20%（弱护城河风险）;净利率 2.7%，低于 5%，价格敏感度高,经营现金流/净利润 1.92，高含金量利润;营收增长 49.7%，强成长;净利增长 100.4%，利润增长强劲,RED（红牌≥2 或综合分<4.5）,
002718.SZ,友邦吊顶,装修建材,exclude,0,RED,0.0137,0.257371,0.019363,-2.0255429,0.26875499999999997,-0.20236834,1.11019764,1052.11311,12.706202,116.94316872,90.34,3.84,ROE 仅 1.4%，低于 5% 资本回报红线;经营现金流/净利润仅 -2.03，低于 0.5（严重盈利质量隐患）;营收同比下降 -20.2%，大幅萎缩,净利率 1.9%，低于 5%，价格敏感度高;PE(TTM) 1052.1 > 40 且无 20%+ 高增长支撑，估值偏贵,资产负债率仅 26.9%，财务结构稳健;净利增长 111.0%，利润增长强劲,RED（红牌≥2 或综合分<4.5）,
002721.SZ,金一文化,饰品,watch,4.5,YELLOW,0.0137,0.35165399999999997,0.078387,5.222746519999999,0.08332800000000001,1.35387751,0.97957043,85.303753,3.311729,71.27134688,2.68,-5.3,ROE 仅 1.4%，低于 5% 资本回报红线,,经营现金流/净利润 5.22，高含金量利润;资产负债率仅 8.3%，财务结构稳健;营收增长 135.4%，强成长;净利增长 98.0%，利润增长强劲,,
002722.SZ,物产金轮,专用设备,exclude,0,RED,0.0557,0.182926,0.063129,0.45382249,0.173428,-0.01714075,-0.03475925,17.521034,0.946545,28.28571967,12.72,-0.39,经营现金流/净利润仅 0.45，低于 0.5（严重盈利质量隐患）,ROE 5.6%，低于 10% 良好线;毛利率 18.3%，低于 20%（弱护城河风险）;营收同比 -1.7%，负增长;净利同比 -3.5%，利润下滑,资产负债率仅 17.3%，财务结构稳健,RED（红牌≥2 或综合分<4.5）,
002724.SZ,海洋王,照明设备Ⅱ,exclude,4.1,RED,0.0408,0.5731499999999999,0.051141,1.79638515,0.220975,0.00461679,1.75029074,69.612233,1.901398,52.30756399,6.78,10.06,ROE 仅 4.1%，低于 5% 资本回报红线,PE(TTM) 69.6 > 40 且无 20%+ 高增长支撑，估值偏贵,高毛利率 57.3%，通常意味差异化/护城河;经营现金流/净利润 1.80，高含金量利润;资产负债率仅 22.1%，财务结构稳健;净利增长 175.0%，利润增长强劲,RED（红牌≥2 或综合分<4.5）,
002725.SZ,跃岭股份,汽车零部件,exclude,0,RED,0.014499999999999999,0.13885,0.021783999999999998,4.36040003,0.21097200000000002,-0.056937350000000005,-0.69133453,1360.302448,3.084302,30.1056,11.76,1.2,ROE 仅 1.4%，低于 5% 资本回报红线;净利同比下降 -69.1%，严重恶化;⚠️ 戴维斯双杀预警：营收下滑+净利下滑+PE>30，估值泡沫化,毛利率 13.9%，低于 20%（弱护城河风险）;净利率 2.2%，低于 5%，价格敏感度高;PE(TTM) 1360.3 > 40 且无 20%+ 高增长支撑，估值偏贵;营收同比 -5.7%，负增长,经营现金流/净利润 4.36，高含金量利润;资产负债率仅 21.1%，财务结构稳健,RED（红牌≥2 或综合分<4.5）,
002727.SZ,一心堂,医药商业,exclude,2.0999999999999996,RED,0.035699999999999996,0.32624499999999995,0.015673,6.20045336,0.522205,-0.03689978,1.30800984,25.108986,0.937203,70.09681376,11.97,-0.75,ROE 仅 3.6%，低于 5% 资本回报红线,净利率 1.6%，低于 5%，价格敏感度高;资产负债率 52.2%，超过 50%，杠杆偏高;营收同比 -3.7%，负增长,经营现金流/净利润 6.20，高含金量利润;净利增长 130.8%，利润增长强劲,RED（红牌≥2 或综合分<4.5）,
002728.SZ,特一药业,中药Ⅱ,watch,4.9,YELLOW,0.0455,0.5462469999999999,0.088339,2.9886581999999997,0.211974,0.34421278,2.9849525199999998,63.599129,2.612004,48.25112233,9.4,-0.95,ROE 仅 4.5%，低于 5% 资本回报红线,,高毛利率 54.6%，通常意味差异化/护城河;经营现金流/净利润 2.99，高含金量利润;资产负债率仅 21.2%，财务结构稳健;营收增长 34.4%，强成长;净利增长 298.5%，利润增长强劲,,
002729.SZ,好利科技,其他电子Ⅱ,watch,5.6,YELLOW,0.0895,0.352583,0.113512,1.10888603,0.142205,0.12942603,0.31448874,62.646136,4.478748,25.3779279,13.87,-1.35,,ROE 8.9%，低于 10% 良好线;PE(TTM) 62.6 > 40 且无 20%+ 高增长支撑，估值偏贵,资产负债率仅 14.2%，财务结构稳健;净利增长 31.4%，利润增长强劲,,
002730.SZ,电光科技,专用设备,exclude,0,RED,0.0416,0.383748,0.061234000000000004,0.85499143,0.42973799999999995,-0.0168236,-0.2897064,126.121444,5.221269,86.13880345,23.79,-0.08,ROE 仅 4.2%，低于 5% 资本回报红线;净利同比下降 -29.0%，严重恶化;⚠️ 戴维斯双杀预警：营收下滑+净利下滑+PE>30，估值泡沫化,PE(TTM) 126.1 > 40 且无 20%+ 高增长支撑，估值偏贵;营收同比 -1.7%，负增长,,RED（红牌≥2 或综合分<4.5）,
002732.SZ,燕塘乳业,饮料乳品,exclude,0,RED,0.0387,0.24872699999999998,0.036898,3.64502535,0.242415,-0.0846784,-0.43936870999999994,43.983032,1.427674,21.541215,13.69,-0.87,ROE 仅 3.9%，低于 5% 资本回报红线;净利同比下降 -43.9%，严重恶化;⚠️ 戴维斯双杀预警：营收下滑+净利下滑+PE>30，估值泡沫化,净利率 3.7%，低于 5%，价格敏感度高;PE(TTM) 44.0 > 40 且无 20%+ 高增长支撑，估值偏贵;营收同比 -8.5%，负增长,经营现金流/净利润 3.65，高含金量利润;资产负债率仅 24.2%，财务结构稳健,RED（红牌≥2 或综合分<4.5）,
002733.SZ,雄韬股份,电池,exclude,0,RED,0.0294,0.176388,0.024131999999999997,4.34154408,0.46102699999999996,-0.02138642,-0.17913985,93.905616,2.75949,74.99875102,19.52,0.62,ROE 仅 2.9%，低于 5% 资本回报红线;⚠️ 戴维斯双杀预警：营收下滑+净利下滑+PE>30，估值泡沫化,毛利率 17.6%，低于 20%（弱护城河风险）;净利率 2.4%，低于 5%，价格敏感度高;PE(TTM) 93.9 > 40 且无 20%+ 高增长支撑，估值偏贵;营收同比 -2.1%，负增长;净利同比 -17.9%，利润下滑,经营现金流/净利润 4.34，高含金量利润,RED（红牌≥2 或综合分<4.5）,
002734.SZ,利民股份,农化制品,watch,7.3,YELLOW,0.1483,0.264002,0.112896,1.11042714,0.38643900000000003,0.06833448,4.8969713100000005,14.583238,1.793512,73.46963795,15.44,0,,,PE(TTM) 14.6 < 15，估值有一定吸引力;净利增长 489.7%，利润增长强劲,,
002736.SZ,国信证券,证券Ⅱ,watch,4.5,YELLOW,0.1069,,0.45866500000000004,1.54191092,0.7718170000000001,0.28207335,0.34756709999999996,9.440671,1.021192,1024.174306,10,-1.09,资产负债率 77.2%，超过 70% 高杠杆红线,毛利率数据缺失,净利率 45.9%，出色的费用控制或定价权;经营现金流/净利润 1.54，高含金量利润;PE(TTM) 9.4 < 15，估值有一定吸引力;营收增长 28.2%，强成长;净利增长 34.8%，利润增长强劲,,1
